unique.ID,lat,lon,site,date,plant.capture,ClusterIndex,FamilyID,bee.tag,year,species
sra.756.2018,4373822.49,733357.6767,crk.x,7/21/18,Monardella odoratissima,120,s,NA,2018,bifarius
sra.651.2018,4368312.091,735711.5792,sh,7/11/18,Angelica capitellata,121,121,NA,2018,bifarius
sra.744.2018,4368520.965,735367.4046,sh,7/20/18,Angelica capitellata,121,121,NA,2018,bifarius
sra.781.2018,4373835.733,734660.0279,north_east,7/26/18,Phacelia hydrophylloides,122,122,NA,2018,bifarius
sra.794.2018,4373849.011,734654.5458,north_east,7/26/18,Monardella odoratissima,122,122,NA,2018,bifarius
sra.654.2018,4371570.747,734657.2479,mdw_south,7/12/18,Ivesia sericoleuca,123,s,NA,2018,bifarius
sra.467.2018,4371732.892,734610.9135,mdw_north,6/25/18,Penstemon rydbergii,124,s,NA,2018,bifarius
sra.762.2018,4373840.893,733352.6451,crk.x,7/21/18,Monardella odoratissima,125,s,NA,2018,bifarius
sra.747.2018,4368521.94,735381.2466,sh,7/20/18,Angelica capitellata,126,s,NA,2018,bifarius
sra.755.2018,4373823.251,733357.1372,crk.x,7/21/18,Monardella odoratissima,127,s,NA,2018,bifarius
sra.793.2018,4373853.767,734657.5012,north_east,7/26/18,Phacelia hydrophylloides,128,128,NA,2018,bifarius
sra.786.2018,4373865.025,734666.0282,north_east,7/26/18,Monardella odoratissima,128,128,NA,2018,bifarius
sra.772.2018,4373864.729,734652.6058,north_east,7/21/18,Monardella odoratissima,128,128,NA,2018,bifarius
sra.773.2018,4373868.572,734658.4302,north_east,7/26/18,Monardella odoratissima,128,128,NA,2018,bifarius
sra.696.2018,4371577.784,734654.7956,mdw_south,7/12/18,Ivesia sericoleuca,129,s,NA,2018,bifarius
sra.671.2018,4371612.245,735066.0263,forest_south,7/12/18,Monardella odoratissima,130,s,NA,2018,bifarius
sra.657.2018,4371582.328,734639.7586,mdw_south,7/12/18,Ivesia sericoleuca,131,s,NA,2018,bifarius
sra.742.2018,4368540.919,735365.9376,sh,7/20/18,Angelica capitellata,132,s,NA,2018,bifarius
sra.766.2018,4373812.77,733355.9033,crk.x,7/21/18,Monardella odoratissima,133,s,NA,2018,bifarius
sra.761.2018,4373841.856,733355.1129,crk.x,7/21/18,Monardella odoratissima,134,s,NA,2018,bifarius
sra.769.2018,4373836.978,733340.7095,crk.x,7/21/18,Monardella odoratissima,135,s,NA,2018,bifarius
sra.741.2018,4368533.173,735374.2715,sh,7/20/18,Angelica capitellata,136,s,NA,2018,bifarius
sra.737.2018,4368528.625,735385.524,sh,7/20/18,Angelica capitellata,137,s,NA,2018,bifarius
sra.701.2018,4371560.146,734663.0808,mdw_south,7/12/18,Ivesia sericoleuca,138,s,NA,2018,bifarius
sra.704.2018,4371592.652,734632.1255,mdw_south,7/12/18,Ivesia sericoleuca,139,s,NA,2018,bifarius
sra.472.2018,4372043.282,734855.3084,forest_north,6/25/18,Phacelia hydrophylloides,140,s,NA,2018,bifarius
sra.560.2018,4373858.624,733446.9899,crk.x,7/1/18,Phacelia hydrophylloides,141,s,NA,2018,bifarius
sra.646.2018,4368462.528,735521.3348,sh,7/11/18,Angelica capitellata,142,s,NA,2018,bifarius
sra.568.2018,4373855.796,733474.7984,crk.x,7/1/18,Phacelia hydrophylloides,143,s,NA,2018,bifarius
sra.644.2018,4368465.64,735517.7078,sh,7/11/18,Angelica capitellata,144,s,NA,2018,bifarius
sra.784.2018,4373835.231,734665.4674,north_east,7/26/18,Phacelia hydrophylloides,145,145,NA,2018,bifarius
sra.776.2018,4373839.371,734662.759,north_east,7/26/18,Phacelia hydrophylloides,145,145,NA,2018,bifarius
sra.713.2018,4371591.385,735085.2618,forest_south,7/12/18,Monardella odoratissima,146,s,NA,2018,bifarius
sra.670.2018,4371607.879,735064.953,forest_south,7/12/18,Monardella odoratissima,147,s,NA,2018,bifarius
sra.650.2018,4368523.984,735393.6775,sh,7/11/18,Angelica capitellata,148,s,NA,2018,bifarius
sra.562.2018,4373841.754,733429.1597,crk.x,7/1/18,Phacelia hydrophylloides,149,s,NA,2018,bifarius
sra.723.2018,4371574.808,735080.8556,forest_south,7/12/18,Monardella odoratissima,150,s,NA,2018,bifarius
sra.694.2018,4371572.708,734652.2794,mdw_south,7/12/18,Ivesia sericoleuca,151,s,NA,2018,bifarius
sra.692.2018,4371476.819,734622.7997,mdw_south,7/12/18,Ivesia sericoleuca,152,s,NA,2018,bifarius
sra.679.2018,4371541.584,735051.4614,forest_south,7/12/18,Monardella odoratissima,153,s,NA,2018,bifarius
sra.658.2018,4371578.612,734652.7897,mdw_south,7/12/18,Ivesia sericoleuca,154,s,NA,2018,bifarius
sra.554.2018,4373853.737,733458.0716,crk.x,7/1/18,Phacelia hydrophylloides,155,s,NA,2018,bifarius
sra.557.2018,4373835.432,733429.5224,crk.x,7/1/18,Phacelia hydrophylloides,156,s,NA,2018,bifarius
sra.559.2018,4373858.645,733462.4007,crk.x,7/1/18,Phacelia hydrophylloides,157,s,NA,2018,bifarius
sra.551.2018,4373870.845,733498.538,crk.x,7/1/18,Phacelia hydrophylloides,158,s,NA,2018,bifarius
sra.710.2018,4371615.051,735033.9892,forest_south,7/12/18,Monardella odoratissima,159,s,NA,2018,bifarius
sra.707.2018,4371600.343,735069.2294,forest_south,7/12/18,Monardella odoratissima,160,s,NA,2018,bifarius
sra.690.2018,4371452.686,734607.3388,mdw_south,7/12/18,Ivesia sericoleuca,161,s,NA,2018,bifarius
sra.705.2018,4371592.52,734631.4405,mdw_south,7/12/18,Ivesia sericoleuca,162,s,NA,2018,bifarius
sra.558.2018,4373860.196,733462.2678,crk.x,7/1/18,Phacelia hydrophylloides,163,s,NA,2018,bifarius
sra.566.2018,4373834.4,733428.4343,crk.x,7/1/18,Phacelia hydrophylloides,164,164,NA,2018,bifarius
sra.555.2018,4373851.632,733469.3277,crk.x,7/1/18,Phacelia hydrophylloides,164,164,NA,2018,bifarius
sra.549.2018,4373871.067,733498.5314,crk.x,7/1/18,Phacelia hydrophylloides,165,s,NA,2018,bifarius
sra.563.2018,4373841.424,733429.2557,crk.x,7/1/18,Phacelia hydrophylloides,166,s,NA,2018,bifarius
sra.720.2018,4371584.773,735090.716,forest_south,7/12/18,Monardella odoratissima,167,s,NA,2018,bifarius
sra.698.2018,4371569.704,734655.8153,mdw_south,7/12/18,Ivesia sericoleuca,168,s,NA,2018,bifarius
sra.688.2018,4371588.518,735082.3344,forest_south,7/12/18,Monardella odoratissima,169,s,NA,2018,bifarius
sra.677.2018,4371584.935,735081.4097,forest_south,7/12/18,Monardella odoratissima,170,s,NA,2018,bifarius
sra.667.2018,4371600.232,734632.9295,mdw_south,7/12/18,Ivesia sericoleuca,171,s,NA,2018,bifarius
sra.649.2018,4368527.374,735388.2328,sh,7/11/18,Angelica capitellata,172,s,NA,2018,bifarius
sra.652.2018,4368323.77,735726.6472,sh,7/11/18,Angelica capitellata,173,s,NA,2018,bifarius
sra.564.2018,4373834.123,733408.2097,crk.x,7/1/18,Phacelia hydrophylloides,174,s,NA,2018,bifarius
sra.561.2018,4373841.063,733428.3196,crk.x,7/1/18,Phacelia hydrophylloides,175,s,NA,2018,bifarius
sra.792.2018,4373922.653,734551.1494,north_east,7/26/18,Monardella odoratissima,176,s,NA,2018,bifarius
sra.712.2018,4371606.126,735032.7958,forest_south,7/12/18,Monardella odoratissima,177,s,NA,2018,bifarius
sra.699.2018,4371570.254,734655.6264,mdw_south,7/12/18,Ivesia sericoleuca,178,s,NA,2018,bifarius
sra.673.2018,4371590.984,735083.0348,forest_south,7/12/18,Monardella odoratissima,179,s,NA,2018,bifarius
sra.659.2018,4371569.1,734665.2211,mdw_south,7/12/18,Ivesia sericoleuca,180,s,NA,2018,bifarius
sra.642.2018,4368467.491,735531.0925,sh,7/11/18,Angelica capitellata,181,s,NA,2018,bifarius
sra.714.2018,4371595.542,735094.0927,forest_south,7/12/18,Monardella odoratissima,182,s,NA,2018,bifarius
sra.695.2018,4371576.989,734657.9201,mdw_south,7/12/18,Ivesia sericoleuca,183,s,NA,2018,bifarius
sra.674.2018,4371582.805,735080.7853,forest_south,7/12/18,Monardella odoratissima,184,s,NA,2018,bifarius
sra.687.2018,4371587.829,735081.5802,forest_south,7/12/18,Monardella odoratissima,185,s,NA,2018,bifarius
sra.653.2018,4371570.141,734659.2471,mdw_south,7/12/18,Ivesia sericoleuca,186,s,NA,2018,bifarius
sra.645.2018,4368464.597,735516.2748,sh,7/11/18,Angelica capitellata,187,s,NA,2018,bifarius
sra.788.2018,4373866.997,734657.7891,north_east,7/26/18,Phacelia hydrophylloides,188,s,NA,2018,bifarius
sra.716.2018,4371614.327,735116.3457,forest_south,7/12/18,Monardella odoratissima,189,s,NA,2018,bifarius
sra.708.2018,4371604.829,735066.9402,forest_south,7/12/18,Monardella odoratissima,190,s,NA,2018,bifarius
sra.700.2018,4371578.272,734656.2449,mdw_south,7/12/18,Ivesia sericoleuca,191,191,NA,2018,bifarius
sra.703.2018,4371587.721,734630.7245,mdw_south,7/12/18,Ivesia sericoleuca,191,191,NA,2018,bifarius
sra.686.2018,4371588.3,735078.81,forest_south,7/12/18,Monardella odoratissima,192,s,NA,2018,bifarius
sra.684.2018,4371613.692,735069.7719,forest_south,7/12/18,Monardella odoratissima,193,s,NA,2018,bifarius
sra.663.2018,4371580.575,734658.9311,mdw_south,7/12/18,Ivesia sericoleuca,194,s,NA,2018,bifarius
sra.567.2018,4373852.676,733459.7394,crk.x,7/1/18,Phacelia hydrophylloides,195,s,NA,2018,bifarius
sra.553.2018,4373871.095,733462.628,crk.x,7/1/18,Phacelia hydrophylloides,196,s,NA,2018,bifarius
sra.550.2018,4373870.845,733498.538,crk.x,7/1/18,Phacelia hydrophylloides,197,s,NA,2018,bifarius
sra.799.2018,4373845.217,734664.9926,north_east,7/26/18,Phacelia hydrophylloides,198,s,NA,2018,bifarius
sra.775.2018,4373841.023,734662.2784,north_east,7/26/18,Phacelia hydrophylloides,199,s,NA,2018,bifarius
sra.717.2018,4371614.815,735117.7949,forest_south,7/12/18,Monardella odoratissima,200,s,NA,2018,bifarius
sra.719.2018,4371572.682,735109.6856,forest_south,7/12/18,Monardella odoratissima,201,s,NA,2018,bifarius
sra.683.2018,4371611.866,735068.1909,forest_south,7/12/18,Monardella odoratissima,202,s,NA,2018,bifarius
sra.660.2018,4371575.023,734659.0131,mdw_south,7/12/18,Ivesia sericoleuca,203,s,NA,2018,bifarius
sra.685.2018,4371621.038,735066.5347,forest_south,7/12/18,Monardella odoratissima,204,s,NA,2018,bifarius
sra.515.2018,4371716.097,734621.326,mdw_north,6/27/18,Ivesia sericoleuca,994,s,NA,2018,bifarius
sra.571.2018,4372048.007,734849.9119,forest_north,7/2/18,Phacelia hydrophylloides,995,s,NA,2018,bifarius
sra.580.2018,4372094.582,734828.607,forest_north,7/2/18,Monardella odoratissima,996,s,NA,2018,bifarius
sra.597.2018,4371834.75,734576.9985,mdw_north,7/2/18,Ivesia sericoleuca,997,s,NA,2018,bifarius
sra.436.2018,4371738.41,734624.3537,mdw_north,6/25/18,Penstemon rydbergii,998,s,NA,2018,bifarius
sra.601.2018,4371843.597,734557.2674,mdw_north,7/2/18,Ivesia sericoleuca,999,s,NA,2018,bifarius
